Date,User,Message
2023-10-16 14:54:47,"라면먹는 제이지","디자인 시스템 만들때
같은 폰트여도 line-height 다를 때
다 다르게 만드시나요?"
2023-10-16 14:54:54,"Neo loves Friday","저는학교 팀플프로젝트 했던 거 넣었어요!!"
2023-10-16 14:56:31,"챔","본인소개
프로젝트 or 작업물 
위주인데 좀 부실하다 싶으면

직무에 대해 공부현황 (어떻게 공부했꼬 ~하고있다)
커뮤니티 활동 내용 등
"
2023-10-16 14:57:38,"챔","초반엔 혼자서만 만든 것 보다는 팀플 내용이 좋아서,
지원하다가 잘 안되시면 사이드프로젝트 참여하셔서 
만들어가는 것도 좋아요"
2023-10-16 15:12:07,"라이언&","저는 같은 폰트로 진행하는데 다르게 사용하려는 이유가 있으실까요?"
2023-10-16 15:12:52,"먹보 네오","오홍 감사합니다! 아직 사실 이제 막 프로젝트 시작하는 단계고 스터디 중이어서 미리 여쭤봤어용! 너무 감사합니다!"
2023-10-16 15:15:29,"화난 라이언","오 저도 이거 궁금하네요! 프로토타입도 바로 GIF 추출 가능한가요?"
2023-10-16 15:17:03,"먹보 네오","Lottie 플러그인 사용하면 추출할 수 있아요"
2023-10-16 15:21:07,"열심히 일하는 네오","lottie플러그인에서 export to lottie 버튼 클릭해서 gif로 추출하는 게 맞을까요?

export to lottie 버튼 클릭하면 rendering... 으로 변경되고 한참 기다려도 같은 상태인데 왜 그런지 아시나요?"
2023-10-16 15:26:35,"제이든","제이든 joined this chatroom."
2023-10-16 15:41:52,".","안녕하세요. 프로토 타이핑 관련해 궁금한 점이 있어 질문 드립니다. 현재 UI 작업을 진행 중인데 스프린트 회의 도중에 프로덕트 및 디자인이 바뀌는 경우가 있는데요.

그래서 그 때마다 일일이 프로토 타입을 수정하기가 어려운 것 같아서, 메인 작업 섹션에 모두 프로토 타입을 먹이기 보다 따로 섹션을 빼서 프로토 타이핑을 먹이고 개발자에게 전달하는 방식을 진행해 보려 하는데 이렇게 작업하시는 분들이 혹시 있을까요?"
2023-10-16 15:42:18,".","텍스트로만 말씀드려 이해가 잘 안될 수도 있을 것 같은데 아니면 더 좋은 방법이 있을까 궁금해서요. ㅎㅎ"
2023-10-16 15:42:38,"라면먹는 제이지","저요~!! 따로빼서 전달드려용"
2023-10-16 15:42:44,".","핵심 페이지만 복붙으로 따로 빼서.."
2023-10-16 15:43:07,".","오 실제 적용하시는 분이 계시는군용.. 다행입니다"
2023-10-16 15:47:31,"챔","저는 프로토타입 무조건 원본파일에 안하고
복사본 따로 만들어서 하는 스타일이에요"
2023-10-16 15:55:16,"라면먹는 제이지","Photo"
2023-10-16 15:55:17,".","감사합니다! 맞아요 원본에 했다가 꼬이면...."
2023-10-16 15:55:19,"라면먹는 제이지","혹시 요거 단축키 아시나용"
2023-10-16 15:56:39,"돼지마","없을 것 같아요 마우스호버해도 안나오는 것 보니"
2023-10-16 15:56:47,"라면먹는 제이지","그춍.. 그렇군요 감사해요 ^^"
2023-10-16 16:09:52,"츄리닝안경 네오","츄리닝안경 네오 left this chatroom."
2023-10-16 16:10:22,"챙","챙 joined this chatroom."
2023-10-16 16:12:34,"라이언","삭제한다고 했는데도"
2023-10-16 16:12:37,"라이언","내라 하더라구요ㅜㅜ"
2023-10-16 16:12:41,"라이언","아"
2023-10-16 16:12:58,"라이언","안 그러면 소송한다고.."
2023-10-16 16:24:41,"엄지척 프로도","혹시 육각형 다이어그램 만들어주는 플러그인이 있을까용?"
2023-10-16 16:26:31,"뜨이","Radar charts(https://url.kr/4dsnv3) 원하시는 기능인지 모르겠지만 이거 한번 사용해보세요"
2023-10-16 16:27:51,"엄지척 프로도","ㅜㅜ"
2023-10-16 16:27:53,"엄지척 프로도","맞아요 제가 찾던.."
2023-10-16 16:49:35,"졸린 라이언","Video"
2023-10-16 16:50:07,"졸린 라이언","혹시 스크롤 시 탭이 상단 고정되는 것도 피그마에서 구현할 수 있나요 ? "
2023-10-16 16:52:15,"라면먹는 제이지","1. 헤더 픽스
2. 빈 사각형을 맨 뒤 absolute
3. 빈 사각형에 mosue enter 로 구현할 수 있습니다~!

피그마튜터님꺼에도 있었던 것 같아요 "
2023-10-16 18:38:11,"리듬타는 제이지","웹페이지 구현 시 팝업창과 새로운 창으로 열리는 것 중에 어떤 것을 더 선호하시나요? 저는 새로고침되는 게 싫어서 팝업을 선호하는데, 다른 분들의 의견이 궁금하여 올려봅니다."
2023-10-16 19:13:48,"기뻐하는 라이언","저도 팝업을 선호해요.
방장님 허락받고 카톡 설문조사 올려보는건 어떠신가요?"
2023-10-16 19:15:30,"제이든","페이지에 컨텐츠가 많지 않다면 팝업창을 더 선호해요. 팝업은 부모창에서 자식창이 열리는거니 부모창에 종속되는 내용이어야 할테고... 닫기 누르면 빠르게 원래 보던 창으로 돌아갈 수 있어서 좋고요. "
2023-10-16 19:38:40,"리듬타는 제이지","두 분 의견 감사합니다! 
raw한 주관적 의견이 궁금했습니다. ㅎㅎ"
2023-10-16 21:49:24,"멋쟁이 프로도","피그마로 작업 하다보면 자꾸 다른 디자이너분들이 작업하고계신 판으로 이동이 되는데 왜그런걸까요?"
2023-10-16 21:49:42,"멋쟁이 프로도","한번도 그런적 없다가 최근 일 시작한 곳에서만 이런 현상이 있네요 ㅠㅠ"
2023-10-16 21:51:17,"뿅뿅 네오","멀티버스인가요?"
2023-10-16 21:51:31,"콘이 웃긴 무지","스포트라이트 누르신거아니고요?"
2023-10-16 21:52:24,"멋쟁이 프로도","버튼 누른적 없고 그냥 작업중이었는데ㅜㅜ "
2023-10-16 21:52:33,"멋쟁이 프로도","그리고 이전엔 이런적 없다가"
2023-10-16 21:52:42,"콘이 웃긴 무지","상대방이 누르는 경우도있어요"
2023-10-16 21:52:42,"멋쟁이 프로도","지금 새로 시작한 프로젝트에서만 이러네요 ㅜㅜㅋㅋㅋ"
2023-10-16 21:52:47,"콘이 웃긴 무지","엥…"
2023-10-16 21:52:56,"멋쟁이 프로도","두분인데 두분이 갑자기 스포트라이트을"
2023-10-16 21:53:02,"콘이 웃긴 무지","다른분들응 그런일없으시데요?"
2023-10-16 21:53:05,"멋쟁이 프로도","눌렀을리도 없믄데 멀까요"
2023-10-16 21:53:09,"멋쟁이 프로도","제가 그분 판으로 이동하니까"
2023-10-16 21:53:15,"멋쟁이 프로도","왜 훔쳐봐~ 나중에 보여줄랬는데"
2023-10-16 21:53:21,"멋쟁이 프로도","이러시더라거요 오히려 ㅋㅋ"
2023-10-16 21:53:25,"돼지마","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2023-10-16 21:53:29,"돼지마","귀여우시네요"
2023-10-16 21:53:38,"멋쟁이 프로도","훔쳐본거 아닌데 힝 ㅜㅋㅋㅋ"
2023-10-16 22:03:53,"서놔/웹디자이너/부산","단축기가 있나봐요"
2023-10-16 22:04:00,"서놔/웹디자이너/부산","키보드 잘못 눌렀다고 하세요 ㅋㅋㅋ"
2023-10-16 22:04:14,"서놔/웹디자이너/부산","아직 피그마를 40%밖에 이해 못햇지만 ㅋㅋ"
2023-10-16 22:07:11,"뿅뿅 네오","이건 어떻게 판단하셨나요?? ㅠㅠ"
2023-10-16 22:07:30,"서놔/웹디자이너/부산","일단 여기방에 올라온는거"
2023-10-16 22:07:36,"서놔/웹디자이너/부산","처음보는기능이 많고 ㅋㅋ"
2023-10-16 22:07:44,"서놔/웹디자이너/부산","모르는 이야기도 많고 ㅋㅋ"
2023-10-16 22:08:02,"뿅뿅 네오","포폴만들려고 했는데 무지성으로 만드니깐 멘붕오는데 혹시 참고할 사이트 아시나요??"
2023-10-16 22:08:32,"서놔/웹디자이너/부산","대중적인것 복잡한거를 기준으로"
2023-10-16 22:08:47,"손을 번쩍 든 무지","비핸스 추천드려용"
2023-10-16 22:08:47,"서놔/웹디자이너/부산","참고해서 만들어보세요 ㅋㅋ"
2023-10-16 22:09:30,"서놔/웹디자이너/부산","은행 어플같은 주제도 괜찮고 
관공서도 괜찮고,"
2023-10-16 22:10:03,"서놔/웹디자이너/부산","요즘 코인쪽 어플 문의도 많이 들어오던데 그쪽도 재해석 해보면 재밋을거에요."
2023-10-16 22:11:05,"뿅뿅 네오","오 감사들해요!! ㅠㅠ"
2023-10-16 22:11:12,"뿅뿅 네오","비핸스 참고해보게씁니다"
2023-10-16 23:05:04,"씩씩거리는 무지","늦은 시간이지만...

토스 cta 버튼을 베지어로 그렸다는 아티클을 읽은 적이 있는걸로 기억하는데 찾으려니 안 나오네요 ㅠㅠ 혹시 알고 계신 분 있으신가요?"
2023-10-16 23:13:18,"무즤","https://toss.tech/article/interaction"
2023-10-16 23:13:28,"무즤","이 내용 말하시는건가요?"
2023-10-16 23:18:10,"홀잉","(홍보 허락받고 게시합니다☺️)
—
‘챗 GPT를 UX업무에 어떻게 잘 활용할 수 있을까?’

궁금하셨죠?

🎙️꽃내랑의 무물보 Ep2 게스트 :
UX와 생성형 AI를 연구하고 계신 UX연구원이자 강사로 활동하고 있는 디논💡

😒UXUI 포트폴리오에 챗 GPT를 어떻게 활용할 수 있을까?
🧐실제 현업에서 챗 GPT에게 어떻게 물어볼까?
🤓앞으로 UX와 챗 GPT의 전망은?


꽃내랑의 무물보는 여러분들의 궁금증을 실시간LIVE으로 해결해드립니다!

평소 궁금했던 UXUI에 대해 질문할 수 있도록 창구를 열어두었습니다.

아래 링크에서 마음껏 질문해주세요! 👉👉
https://forms.gle/GStHAKCEN7Nmqmgd9

🔥Ep2. 인터뷰는 11월 10일(금) 오후 5시!
꽃내랑의 인스타그램 & 유튜브에 동시 송출합니다
(*사정에 따라 둘 중 하나로만 변경될 수 있습니다)

🎙일시
11월 10일(금) 오후 5시

🎙두 번째 게스트
UX 연구원/강사 디논"
2023-10-16 23:18:19,"홀잉","2 photos"
2023-10-16 23:18:50,"씩씩거리는 무지","엇 감사하지만, 제가 봣던 아티클은 아니네요

그래도 답변 주셔서 너무 고맙습니다!"
2023-10-16 23:20:45,"무즤","아쉽네요 🥹 토스 블로그에 인터랙션 쪽 아티클에서 좀 찾아보시면 나오지않을까요?"
2023-10-16 23:22:56,"씩씩거리는 무지","아티클에서 다룬 내용은 ""토스의 CTA 버튼을 프레임이 아닌 베지어로 그린 벡터 기반이라서 oo이 다르다""라는 내용이었던걸로 기억하는데 ㅠ

그 이유가 궁금해서 찾아보려고 하니, 안나오네요 흑흑"
2023-10-17 08:44:27,"뜨이","Photo"
2023-10-17 08:44:28,"뜨이","[ ☕️커피쏠사람~? 룰렛게임 만들기 ]

안녕하세요. 오랜만에 피그마로 만드는 게임콘텐츠를 들고왔습니다.
피그마 화면 연결만으로 만드는 룰렛게임입니다! (사실 이전 공유드렸던 가위바위보 만들기와 방법적인 측면에서 거의 동일하답니다.)

저는 커피내기 룰렛을 만들었지만 룰렛 내용은 다양하게 할 수 있겠죠?

커피룰렛 돌리러가기 👉https://url.kr/36hcoq

01. 원 도형의 sweep과 start속성을 조절해 룰렛의 8조각을 만들어주세요.

02. 만든 조각의 색을 다 다르게 바꾸고 텍스트로 룰렛의 내용을 적어주세요.

03. 모든 룰렛조작을 하나의 그룹으로 만들고 3개를 복사해 각도를 90도씩 돌려주세요. 

04. 4개의 룰렛(원본1+복사본3)을 컴포넌트세크로 묶고 afterdelay 1m로 연결해주세요.

05. 시작화면과 버튼을 만들고 룰렛 인스턴트를 배치한 화면 8개를 만들고 스탑버튼을 배치해주세요(저는 8조각이라 8화면이지만 4조각이면 4화면, 3조각이면 3화면이 복사하면 됩니다.)

06. 8개의 룰렛이 각 당첨된 8개의 경우의 수를 만들고 앞서 만들 spin 8개의 화면의 스탑버튼과 각각 하나씩 연결해주세요. 결과화면에는 리플레이 버튼을 배치하고 back 인터랙션도 걸어주세요.

07. 마지막으로 랜덤한 결과값을 내기 위해 05번에서 만든 8개의 spin화면을 afterdelay 30ms로 연결해주면 완성입니다.
 
몇가지 단계만으로 만들 수 있으니 이미지가 있는 더 자세한 방법은 피그마 피디아에서 확인해주세요!
 
피그마피디아에서 만드는 법 확인하기 👉https://url.kr/q29u3d"
2023-10-17 08:46:37,"아이스크림 든 네오","아이패드에서 피그마 사용하시는 분 계세요?"
2023-10-17 08:46:49,"아이스크림 든 네오","사용해보고 싶은데 레이어가 안뜨네요 힝 ㅜ"
2023-10-17 08:49:59,"라이언&","아이패드에서 피그마 사용하려면 사파리로 들어가서 사용하시나요?"
2023-10-17 08:52:57,"아이스크림 든 네오","네!"
2023-10-17 09:31:29,"삼다수","안녕하세요 혹시 프레임이랑 코멘트랑 같이 잡아서 이동은 불가능할까요?ㅠㅠ"
2023-10-17 09:31:57,"벌 서는 라이언","넵 안되는걸로 알고 있어요"
2023-10-17 09:32:13,"벌 서는 라이언","하지만 코멘트가 프레임 어딘가에 고정되어있다면 같이 움직이던데..."
2023-10-17 09:32:47,"세융","코멘트가 프레임 안에 들어있으면"
2023-10-17 09:33:01,"세융","같이 이동하네요!"
2023-10-17 09:33:16,"세융","드래그는 불가능합니다.."
2023-10-17 09:40:04,"삼다수","감사합니다!!"
2023-10-17 09:51:46,"Neo loves Friday","논외긴 한데 포폴,, 홈페이지로 만들었는데 기업에서 링크 첨부하지 말라하므는 다시 파일 형식으로 제작해야하는 건가요 흑"
2023-10-17 09:52:59,"슉슉","네 파일 형식으로 pdf 첨부하라는 말이에요.. 그래서 저는 왠만하면 파일 로 받는 곳은 걸렀어요"
2023-10-17 09:57:47,"Neo loves Friday","ㅠㅠ 다시 다 해야겠군요 ㅎ…."
2023-10-17 10:04:23,"멋쟁이 프로도","링크형태의 포폴 안받는곳이 많아요. pdf가 기본포맷이라고 보시면 돼요. 사이트로 만드는건 pdf 하나 만들어두고 부가적으로 만들어야지 한가지만 제작해야한다면 무조건 pdf로 ㅠㅠ"
2023-10-17 10:09:36,"루틴","네 포폴 기본형태는 무조건 pdf입니다, 링크는 사내 보안 이슈상 안열릴 수 있어요"
2023-10-17 10:10:16,"Neo loves Friday","아하 그 생각을 못 했군요 ㅎㅎ ㅠ"
2023-10-17 10:10:35,"라마","어제 현직 디자이너 멘토링 온라인으로 들었는데 포폴 pdf 프로젝트당 3장이라고 하시더라구요...이게 맞는건지"
2023-10-17 10:10:59,"라마","또 거기서 글씨는 많으면 어차피 안본다고 하던데 과연 3장으로 프로젝트 어필이 가능한지.."
2023-10-17 10:12:07,"라면먹는 제이지","케바케겠지만 어차피 안본다는 말이 맞아용..
이력서 들어오면 3분 내로 더 읽을지 안읽을지가
판단되더라고용.."
2023-10-17 10:12:32,"Neo loves Friday","헐 .. ㅜㅜ 그럼 대체 뭘 넣어야할지
입사담당자 입장에서는 너무 많으면 다 보기 힘드니까.. ㅜ"
2023-10-17 10:12:37,"루틴","포폴은 길고, 글 많아봤자 좋은건 아닌게 맞는것 같아요.
근데 3장에 억지로 하느냐고 정작 중요한건 놓칠수도 있으니....
지원하는 직무따라, 또 경력 유무에 따라 다르다고 생각해요
"
2023-10-17 10:12:59,"Neo loves Friday","그럼 포폴에 들어가야 할 프로젝트는 최소한으로 넣는 게 맞을까요?ㅜ"
2023-10-17 10:13:01,"라마","네네 근데 3장은"
2023-10-17 10:13:09,"라마","너무 타이트한거 같아서 "
2023-10-17 10:13:20,"라마","어제 그거 질문하신 학생분도 답변듣고 좀 당황하신거 같더라구요"
2023-10-17 10:13:31,"라면먹는 제이지","넵 최소한으로 진짜 잘한것, 보여주고 싶은 것만 넣는게 좋아요"
2023-10-17 10:13:31,"루틴","직무에 어필할 핵심적인것들로 3~5플젝만 들어가도 될거 같아요."
2023-10-17 10:13:40,"멋쟁이 프로도","기획까지 참여했으면 3장은 더 말이 언되는것 같은데ㅠㅠ "
